ID_REF,GSM6827,GSM6828,GSM6832,GSM6833,GSM6834,GSM6835,GSM6836
U25975_at,1771.0,787.0,362.0,424.0,1438.0,748.0,464.0
U25988_at,3736.0,4535.0,2135.0,1636.0,2315.0,2350.0,17.0
U25997_at,20.0,20.0,20.0,20.0,20.0,142.0,20.0
U26032_at,20.0,44.0,138.0,85.0,20.0,200.0,315.0
U26173_s_at,1204.0,694.0,930.0,1498.0,1046.0,946.0,565.0
U26174_at,2310.0,20.0,105.0,184.0,20.0,172.0,219.0
U26266_s_at,20.0,20.0,892.0,1238.0,1092.0,1574.0,1240.0
U26312_s_at,20.0,626.0,433.0,440.0,384.0,540.0,187.0
U26398_at,1793.0,20.0,20.0,249.0,30.0,445.0,630.0
U26403_at,660.0,865.0,116.0,425.0,57.0,165.0,20.0
U26424_at,1569.0,20.0,446.0,428.0,752.0,620.0,1085.0
U26591_at,20.0,20.0,236.0,20.0,557.0,439.0,63.0
U26648_at,1458.0,1534.0,3089.0,2330.0,2570.0,3619.0,3417.0
U26710_at,1474.0,596.0,412.0,377.0,752.0,746.0,310.0
U26712_at,20.0,20.0,20.0,20.0,70.0,74.0,20.0
U26726_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U26727_at,20.0,337.0,253.0,126.0,211.0,20.0,40.0
U26914_at,235.0,12.0,89.0,317.0,20.0,220.0,519.0
U27109_at,510.0,20.0,18.0,20.0,91.0,20.0,58.0
U27185_at,20.0,20.0,35.0,489.0,91.0,20.0,34.0
U27193_at,20.0,299.0,20.0,307.0,459.0,695.0,384.0
U27325_s_at,5979.0,2408.0,1680.0,1825.0,2190.0,2456.0,2916.0
U27326_s_at,1813.0,2139.0,386.0,208.0,1229.0,642.0,527.0
U27330_at,5057.0,935.0,280.0,599.0,139.0,420.0,639.0
U27333_at,20.0,20.0,675.0,173.0,323.0,20.0,20.0
U27333_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U27459_at,1452.0,280.0,232.0,20.0,20.0,402.0,580.0
U27460_at,20.0,415.0,1193.0,1184.0,962.0,1750.0,1596.0
U27516_s_at,20.0,20.0,20.0,20.0,20.0,64.0,20.0
U27655_at,20.0,228.0,628.0,252.0,1185.0,407.0,1869.0
U27699_at,20.0,20.0,20.0,6.0,20.0,836.0,20.0
U27768_at,520.0,377.0,20.0,648.0,34.0,228.0,20.0
U27831_at,9039.0,3240.0,1345.0,2315.0,2792.0,2149.0,2212.0
U28014_at,788.0,20.0,419.0,520.0,289.0,1046.0,316.0
U28015_at,20.0,20.0,196.0,1543.0,20.0,20.0,69.0
U28042_at,493.0,711.0,91.0,267.0,61.0,20.0,369.0
U28043_at,2889.0,20.0,20.0,20.0,20.0,618.0,7.0
U28049_at,2300.0,1636.0,443.0,195.0,755.0,309.0,1441.0
U28055_at,220.0,20.0,20.0,20.0,20.0,15.0,316.0
U28131_at,8234.0,3090.0,555.0,196.0,2929.0,832.0,1057.0
U28150_at,120.0,20.0,20.0,20.0,309.0,20.0,20.0
U28249_at,20.0,20.0,21.0,20.0,20.0,3.0,20.0
U28251_cds2_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U28281_at,3252.0,2094.0,326.0,20.0,967.0,589.0,122.0
U28368_at,705.0,1560.0,866.0,744.0,303.0,1012.0,503.0
U28369_at,1435.0,3465.0,1937.0,4806.0,2271.0,3281.0,11366.0
U28386_at,643.0,136.0,784.0,1056.0,899.0,843.0,1590.0
U28413_at,20.0,399.0,183.0,20.0,11.0,20.0,10.0
U28488_s_at,20.0,1235.0,709.0,1666.0,244.0,952.0,20.0
U28686_at,898.0,771.0,507.0,744.0,176.0,536.0,831.0
U28687_at,1806.0,20.0,293.0,84.0,171.0,441.0,1046.0
U28727_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U28749_s_at,20.0,162.0,20.0,34.0,129.0,20.0,318.0
U28758_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U28811_at,20.0,2087.0,2354.0,4864.0,5131.0,5758.0,5130.0
U28831_at,20.0,20.0,20.0,314.0,96.0,20.0,20.0
U28833_at,2085.0,394.0,435.0,407.0,461.0,618.0,1102.0
U28963_at,525.0,3610.0,1687.0,2510.0,2156.0,2973.0,2705.0
U29091_at,20.0,518.0,452.0,869.0,20.0,20.0,20.0
U29171_at,20.0,4386.0,1391.0,1914.0,1839.0,1973.0,1842.0
U29175_at,199.0,2802.0,2407.0,28810.0,2955.0,1777.0,4769.0
U29195_at,511.0,20.0,431.0,192.0,20.0,3942.0,636.0
U29343_at,1262.0,20.0,69.0,20.0,20.0,98.0,426.0
U29463_s_at,4553.0,3377.0,1233.0,1066.0,1616.0,1124.0,2665.0
U29589_at,20.0,20.0,20.0,20.0,11.0,20.0,20.0
U29607_at,3077.0,2733.0,1986.0,7832.0,8042.0,5093.0,17292.0
U29615_at,20.0,20.0,2116.0,9468.0,20.0,470.0,87.0
U29656_at,2263.0,2668.0,2467.0,3617.0,2430.0,3239.0,2660.0
U29680_at,742.0,241.0,231.0,2270.0,487.0,524.0,332.0
U29700_at,8968.0,2483.0,1522.0,2723.0,2572.0,1427.0,1962.0
U29725_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U29943_s_at,3449.0,20.0,20.0,84.0,316.0,47.0,216.0
U29953_rna1_at,2276.0,2751.0,1181.0,3140.0,288.0,1249.0,686.0
U30185_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U30245_at,812.0,20.0,5.0,6.0,20.0,20.0,18.0
U30246_at,1889.0,1108.0,421.0,8.0,404.0,221.0,184.0
U30255_at,20.0,2082.0,1120.0,1067.0,16.0,1584.0,20.0
U30313_at,20.0,20.0,441.0,118.0,20.0,54.0,1081.0
U30521_at,20.0,1053.0,271.0,1136.0,555.0,614.0,787.0
U30610_at,91.0,1057.0,383.0,903.0,288.0,692.0,503.0
U30825_at,20.0,2375.0,3345.0,3682.0,2829.0,3781.0,3479.0
U30827_s_at,606.0,2837.0,1089.0,1363.0,1487.0,2072.0,1748.0
U30828_at,235.0,334.0,20.0,20.0,20.0,20.0,20.0
U30872_at,1801.0,555.0,227.0,173.0,13.0,243.0,342.0
U30888_at,2779.0,3687.0,1680.0,2211.0,2583.0,1566.0,1527.0
U30894_at,3462.0,701.0,519.0,775.0,92.0,931.0,2004.0
U30930_at,676.0,5868.0,1502.0,849.0,7464.0,1608.0,1519.0
U30998_at,20.0,20.0,181.0,228.0,626.0,20.0,322.0
U30999_at,2675.0,3911.0,2993.0,2907.0,3951.0,3568.0,5067.0
U31099_at,184.0,487.0,20.0,20.0,236.0,401.0,229.0
U31116_at,73.0,286.0,20.0,20.0,20.0,10.0,20.0
U31120_rna1_at,980.0,1732.0,1.0,42.0,661.0,420.0,207.0
U31176_at,2418.0,3074.0,1248.0,1123.0,901.0,2238.0,2528.0
U31201_cds1_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U31201_cds2_s_at,20.0,441.0,98.0,73.0,51.0,196.0,20.0
U31215_s_at,1285.0,20.0,856.0,813.0,702.0,1008.0,539.0
U31216_s_at,20.0,20.0,20.0,20.0,97.0,20.0,20.0
U31248_at,4557.0,1463.0,272.0,738.0,763.0,692.0,640.0
U31342_at,4788.0,6880.0,936.0,3748.0,665.0,2148.0,4416.0
U31382_at,1088.0,840.0,338.0,571.0,1012.0,352.0,944.0
U31383_at,461.0,1020.0,1167.0,2577.0,1106.0,1087.0,1134.0
U31384_at,428.0,1015.0,1556.0,1802.0,2471.0,1291.0,1128.0
U31449_at,87.0,20.0,20.0,20.0,20.0,20.0,20.0
U31501_at,3344.0,3948.0,3095.0,2749.0,2937.0,4225.0,2653.0
U31556_at,1803.0,86.0,424.0,504.0,324.0,868.0,419.0
U31628_at,20.0,20.0,53.0,1106.0,20.0,1302.0,20.0
U31799_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U31814_at,20.0,786.0,243.0,1221.0,1162.0,1041.0,1163.0
U31875_at,1885.0,2239.0,764.0,1497.0,772.0,942.0,1273.0
U31903_s_at,10275.0,522.0,1599.0,689.0,5497.0,4572.0,4101.0
U31929_s_at,1301.0,1452.0,710.0,520.0,1011.0,961.0,1882.0
U31930_at,799.0,1757.0,1771.0,3154.0,2081.0,2290.0,4702.0
U31973_s_at,57.0,20.0,20.0,20.0,20.0,73.0,20.0
U31986_at,5249.0,1555.0,468.0,438.0,712.0,634.0,1227.0
U32114_at,1080.0,268.0,285.0,516.0,412.0,845.0,631.0
U32315_at,20.0,20.0,243.0,20.0,20.0,196.0,362.0
U32324_at,655.0,371.0,487.0,651.0,196.0,236.0,613.0
U32331_at,157.0,905.0,1318.0,443.0,32.0,1063.0,436.0
U32376_at,20.0,20.0,20.0,20.0,20.0,20.0,71.0
U32439_at,1926.0,490.0,310.0,388.0,685.0,702.0,716.0
U32499_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U32519_at,377.0,1177.0,197.0,1420.0,1378.0,499.0,975.0
U32576_rna1_at,20.0,34.0,433.0,535.0,20.0,20.0,411.0
U32581_at,20.0,40.0,352.0,143.0,91.0,609.0,1192.0
U32645_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U32659_at,992.0,384.0,164.0,465.0,1360.0,304.0,923.0
U32674_s_at,20.0,20.0,246.0,20.0,160.0,278.0,1719.0
U32680_at,1446.0,20.0,350.0,924.0,1043.0,896.0,1078.0
U32849_at,1361.0,457.0,49.0,602.0,808.0,143.0,159.0
U32907_at,20.0,20.0,20.0,20.0,25.0,20.0,20.0
U32944_at,9013.0,10310.0,7681.0,8645.0,7448.0,7698.0,12173.0
U32986_s_at,5816.0,5305.0,4258.0,5673.0,3278.0,5542.0,8970.0
U32989_at,1006.0,20.0,20.0,20.0,20.0,20.0,20.0
U33017_at,20.0,20.0,20.0,768.0,20.0,20.0,20.0
U33052_s_at,1338.0,168.0,795.0,655.0,899.0,778.0,1424.0
U33053_at,605.0,1829.0,1625.0,2936.0,1426.0,2344.0,1375.0
U33054_at,20.0,20.0,71.0,50.0,20.0,20.0,20.0
U33147_at,2552.0,1836.0,285.0,833.0,544.0,1328.0,667.0
U33202_s_at,273.0,20.0,133.0,79.0,159.0,224.0,20.0
U33203_s_at,3247.0,20.0,154.0,20.0,286.0,219.0,20.0
U33267_at,2706.0,556.0,218.0,79.0,438.0,163.0,20.0
U33286_at,2938.0,2135.0,1179.0,940.0,656.0,1248.0,1480.0
U33317_rna1_at,1467.0,578.0,32.0,65.0,207.0,20.0,379.0
U33429_at,20.0,20.0,20.0,20.0,893.0,20.0,20.0
U33447_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U33448_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U33632_at,1347.0,961.0,328.0,446.0,823.0,618.0,842.0
U33761_at,20.0,4.0,20.0,117.0,20.0,20.0,20.0
U33818_at,3895.0,1990.0,1390.0,4605.0,519.0,2987.0,1844.0
U33821_at,9550.0,7942.0,4762.0,5189.0,3216.0,5657.0,7098.0
U33822_at,20.0,20.0,241.0,20.0,20.0,20.0,3.0
U33837_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U33838_at,20.0,20.0,287.0,1759.0,20.0,91.0,393.0
U33838_s_at,986.0,426.0,168.0,746.0,1505.0,554.0,562.0
U33839_at,3958.0,1904.0,648.0,515.0,1637.0,574.0,1370.0
U33841_at,20.0,111.0,23.0,152.0,20.0,194.0,946.0
U33849_at,20.0,20.0,1560.0,389.0,2074.0,1298.0,1103.0
U33880_at,20.0,65.0,20.0,173.0,20.0,20.0,265.0
U33920_at,4843.0,211.0,370.0,617.0,941.0,194.0,898.0
U33921_at,629.0,20.0,20.0,20.0,259.0,20.0,387.0
U33936_s_at,1095.0,979.0,746.0,617.0,591.0,927.0,648.0
U34038_at,20.0,20.0,20.0,872.0,183.0,605.0,20.0
U34044_at,20.0,126.0,241.0,226.0,381.0,315.0,751.0
U34070_s_at,20.0,20.0,33.0,265.0,20.0,20.0,20.0
U34252_at,2754.0,2948.0,4008.0,5159.0,2305.0,5363.0,9408.0
U34301_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U34301_r_at,20.0,2119.0,448.0,1213.0,1400.0,128.0,368.0
U34343_at,4045.0,3412.0,2379.0,4134.0,2538.0,4166.0,6057.0
U34360_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U34380_rna1_s_at,1245.0,1467.0,412.0,596.0,190.0,457.0,531.0
U34587_at,20.0,1237.0,175.0,42.0,79.0,281.0,1135.0
U34605_at,2150.0,486.0,192.0,197.0,20.0,339.0,137.0
U34683_at,63.0,20.0,159.0,419.0,343.0,14.0,216.0
U34844_at,2106.0,20.0,20.0,20.0,20.0,12.0,228.0
U34877_at,1222.0,1165.0,1343.0,2119.0,1081.0,1701.0,2033.0
U34879_rna1_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U34880_at,20.0,3378.0,1886.0,1771.0,1000.0,1630.0,161.0
U34962_at,5838.0,2030.0,349.0,20.0,1108.0,1056.0,1000.0
U34976_at,20.0,20.0,277.0,20.0,20.0,131.0,20.0
U35005_s_at,3876.0,381.0,369.0,1040.0,665.0,682.0,1032.0
U35048_at,2438.0,4466.0,6738.0,4070.0,4447.0,11389.0,4022.0
U35100_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U35113_at,20.0,20.0,20.0,81.0,20.0,1055.0,589.0
U35139_at,883.0,872.0,150.0,20.0,20.0,20.0,20.0
U35234_at,7221.0,9920.0,2826.0,20.0,5650.0,3016.0,2977.0
U35246_at,697.0,20.0,117.0,20.0,20.0,20.0,312.0
U35340_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U35376_at,20.0,20.0,20.0,86.0,149.0,20.0,20.0
U35407_at,20.0,20.0,102.0,837.0,20.0,201.0,58.0
U35451_at,1950.0,3136.0,1263.0,1860.0,1156.0,1270.0,1282.0
U35459_at,592.0,730.0,89.0,152.0,703.0,233.0,251.0
U35637_s_at,20.0,20.0,159.0,20.0,58.0,29.0,241.0
U35735_at,1599.0,756.0,628.0,1702.0,572.0,2199.0,2812.0
U35835_s_at,1514.0,20.0,20.0,20.0,17.0,20.0,20.0
U36221_at,5328.0,1575.0,742.0,1833.0,939.0,741.0,945.0
U36341_rna1_at,13538.0,9761.0,8128.0,7698.0,7659.0,16042.0,23737.0
U36448_at,20.0,20.0,236.0,20.0,20.0,20.0,20.0
U36500_at,20.0,20.0,200.0,98.0,20.0,20.0,20.0
U36501_at,483.0,20.0,68.0,434.0,20.0,20.0,20.0
U36601_at,4284.0,20.0,20.0,20.0,20.0,285.0,20.0
U36621_cds2_at,20.0,73.0,20.0,20.0,20.0,20.0,20.0
U36759_s_at,3412.0,2904.0,1444.0,2933.0,1389.0,1556.0,3894.0
U36764_at,3314.0,2509.0,1615.0,2640.0,1437.0,2602.0,2479.0
U36787_at,2140.0,222.0,426.0,402.0,233.0,515.0,529.0
U36798_at,3114.0,438.0,273.0,20.0,509.0,261.0,480.0
U36922_at,20.0,814.0,539.0,1171.0,597.0,2650.0,1890.0
U37012_at,3975.0,2854.0,1409.0,2573.0,3324.0,1869.0,1462.0
U37022_rna1_at,42.0,686.0,700.0,1046.0,134.0,1026.0,628.0
U37055_rna1_s_at,20.0,20.0,739.0,1149.0,20.0,580.0,1375.0
U37122_at,1818.0,11358.0,7593.0,11124.0,9732.0,5353.0,7483.0
U37139_at,2278.0,786.0,619.0,387.0,748.0,495.0,1361.0
U37143_at,2040.0,378.0,201.0,126.0,568.0,270.0,924.0
U37146_at,2772.0,4655.0,1994.0,4724.0,4350.0,5295.0,9774.0
U37219_at,20.0,20.0,448.0,20.0,20.0,20.0,20.0
U37221_at,20.0,20.0,20.0,20.0,1183.0,251.0,20.0
U37248_at,20.0,20.0,1022.0,1541.0,1367.0,1203.0,1044.0
U37251_at,2631.0,1663.0,607.0,843.0,578.0,812.0,738.0
U37283_at,20.0,20.0,70.0,187.0,20.0,20.0,20.0
U37352_at,263.0,752.0,806.0,852.0,606.0,966.0,806.0
U37359_at,20.0,24.0,20.0,95.0,20.0,109.0,347.0
U37408_at,20.0,1128.0,472.0,1088.0,615.0,675.0,425.0
U37426_at,20.0,20.0,20.0,255.0,20.0,20.0,20.0
U37431_at,688.0,1122.0,581.0,997.0,20.0,73.0,629.0
U37518_at,20.0,36.0,172.0,413.0,386.0,1495.0,20.0
U37519_at,214.0,940.0,112.0,12.0,1697.0,1225.0,1237.0
U37529_at,524.0,425.0,482.0,44.0,526.0,527.0,20.0
U37546_s_at,20.0,20.0,56.0,76.0,20.0,268.0,20.0
U37547_at,2129.0,136.0,668.0,400.0,138.0,426.0,644.0
U37673_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U37689_at,5901.0,3298.0,1308.0,1705.0,4019.0,1433.0,2110.0
U37690_at,16933.0,7177.0,4990.0,15228.0,5243.0,7332.0,20457.0
U37707_at,2488.0,354.0,202.0,2007.0,757.0,762.0,2269.0
U38175_at,20.0,20.0,445.0,20.0,20.0,552.0,250.0
U38227_s_at,779.0,20.0,20.0,20.0,20.0,20.0,20.0
U38268_at,2335.0,494.0,75.0,402.0,949.0,20.0,582.0
U38276_at,4086.0,1776.0,265.0,1400.0,1488.0,1055.0,2444.0
U38291_rna1_at,5322.0,7013.0,2304.0,1890.0,3634.0,3564.0,3002.0
U38372_at,20.0,20.0,20.0,80.0,20.0,20.0,20.0
U38480_at,20.0,20.0,20.0,1086.0,417.0,808.0,1757.0
U38545_at,20.0,271.0,179.0,20.0,312.0,558.0,785.0
U38810_at,194.0,20.0,20.0,20.0,20.0,20.0,93.0
U38846_at,4111.0,3652.0,3757.0,4028.0,4754.0,5151.0,4148.0
U38847_at,20.0,480.0,413.0,183.0,71.0,131.0,134.0
U38864_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U38896_at,93.0,15.0,20.0,20.0,20.0,20.0,20.0
U38904_at,2360.0,682.0,57.0,477.0,567.0,442.0,846.0
U38964_s_at,495.0,811.0,569.0,741.0,1055.0,600.0,1827.0
U38980_at,14268.0,9798.0,3402.0,6787.0,5182.0,3747.0,5961.0
U39196_at,20.0,20.0,160.0,20.0,20.0,20.0,269.0
U39226_at,20.0,20.0,5.0,218.0,20.0,20.0,99.0
U39231_at,20.0,20.0,20.0,154.0,489.0,20.0,348.0
U39317_at,3056.0,1866.0,1666.0,1878.0,1603.0,1748.0,888.0
U39318_at,1524.0,3323.0,1051.0,1989.0,1841.0,1903.0,660.0
U39400_at,4266.0,2946.0,504.0,2496.0,1722.0,1083.0,667.0
U39412_at,3774.0,3331.0,1461.0,2713.0,2041.0,2070.0,2250.0
U39447_at,113.0,20.0,20.0,20.0,20.0,20.0,20.0
U39487_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U39573_at,2273.0,731.0,1600.0,1010.0,2414.0,391.0,2207.0
U39576_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U39657_at,20.0,20.0,20.0,84.0,20.0,34.0,20.0
U39817_at,20.0,187.0,95.0,20.0,1003.0,472.0,20.0
U39840_at,1729.0,242.0,20.0,20.0,20.0,59.0,20.0
U39905_at,2430.0,1541.0,444.0,1008.0,444.0,1085.0,1797.0
U40002_s_at,20.0,20.0,1580.0,20.0,91.0,3455.0,3901.0
U40038_at,20.0,442.0,8.0,89.0,73.0,156.0,20.0
U40152_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U40215_at,612.0,244.0,26.0,20.0,20.0,136.0,20.0
U40223_at,4522.0,2539.0,574.0,317.0,911.0,1740.0,602.0
U40271_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U40279_at,1045.0,3831.0,677.0,650.0,1079.0,1016.0,474.0
U40282_at,20.0,1955.0,1447.0,1873.0,1885.0,2859.0,1994.0
U40317_s_at,20.0,20.0,17.0,324.0,20.0,20.0,20.0
U40343_at,509.0,1472.0,1158.0,364.0,1068.0,1260.0,1905.0
U40369_rna1_at,479.0,1007.0,849.0,2096.0,396.0,1511.0,2335.0
U40370_at,957.0,490.0,249.0,287.0,1246.0,659.0,972.0
U40371_at,2603.0,255.0,20.0,400.0,367.0,208.0,380.0
U40372_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U40380_at,20.0,20.0,792.0,20.0,1053.0,20.0,535.0
U40391_rna1_at,19321.0,6020.0,711.0,1303.0,3037.0,2836.0,1122.0
U40434_at,20.0,404.0,20.0,51.0,521.0,20.0,72.0
U40462_at,20.0,681.0,167.0,393.0,632.0,265.0,20.0
U40490_at,4942.0,1655.0,620.0,336.0,541.0,1386.0,2682.0
U40571_at,2313.0,5325.0,2687.0,2877.0,2959.0,3484.0,6848.0
U40572_at,233.0,20.0,20.0,148.0,20.0,20.0,182.0
U40622_at,20.0,20.0,179.0,105.0,291.0,208.0,91.0
U40705_at,20.0,161.0,384.0,20.0,391.0,866.0,139.0
U40714_at,662.0,661.0,225.0,367.0,382.0,178.0,155.0
U40763_s_at,33.0,26.0,15.0,20.0,20.0,127.0,20.0
U40846_s_at,1617.0,2190.0,808.0,1358.0,403.0,1106.0,696.0
U40990_at,2766.0,1773.0,758.0,933.0,1482.0,1918.0,783.0
U40992_at,1810.0,251.0,20.0,41.0,47.0,20.0,20.0
U40998_at,9086.0,3600.0,1751.0,2772.0,4418.0,3097.0,2339.0
U41060_at,1018.0,473.0,662.0,1491.0,1327.0,831.0,1211.0
U41068_cds2_s_at,4917.0,5165.0,1191.0,1671.0,2525.0,2277.0,1792.0
U41163_s_at,985.0,20.0,20.0,20.0,588.0,20.0,20.0
U41315_rna1_s_at,20.0,20.0,165.0,6.0,201.0,777.0,20.0
U41344_at,20.0,20.0,60.0,942.0,552.0,20.0,1474.0
U41371_at,7476.0,7839.0,3553.0,5507.0,4010.0,3001.0,3250.0
U41387_at,20.0,14.0,153.0,223.0,427.0,173.0,234.0
U41515_at,2954.0,555.0,604.0,548.0,135.0,547.0,2607.0
U41518_at,70735.0,64873.0,34843.0,27692.0,49938.0,44330.0,50333.0
U41635_at,19861.0,7232.0,5046.0,11448.0,5299.0,9024.0,12879.0
U41654_at,661.0,3607.0,2909.0,2268.0,2633.0,4161.0,3529.0
U41668_at,712.0,633.0,569.0,414.0,995.0,1701.0,2120.0
U41737_at,1177.0,20.0,40.0,20.0,20.0,20.0,20.0
U41740_at,540.0,679.0,706.0,661.0,942.0,1111.0,810.0
U41745_at,20.0,526.0,167.0,1166.0,372.0,120.0,20.0
U41763_at,20.0,97.0,20.0,20.0,20.0,20.0,20.0
U41766_s_at,8.0,593.0,1164.0,285.0,128.0,268.0,86.0
U41767_s_at,2173.0,5218.0,2601.0,3207.0,5876.0,2969.0,4597.0
U41804_at,20.0,20.0,812.0,517.0,11.0,587.0,82.0
U41813_at,20.0,70.0,20.0,20.0,20.0,125.0,76.0
U41815_at,20.0,20.0,20.0,102.0,233.0,72.0,338.0
U41816_at,742.0,20.0,902.0,133.0,504.0,440.0,697.0
U41898_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U42031_at,20.0,716.0,425.0,230.0,20.0,1065.0,387.0
U42359_at,20.0,238.0,262.0,20.0,55.0,58.0,20.0
U42360_cds2_at,20.0,20.0,93.0,20.0,20.0,20.0,20.0
U42387_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U42390_at,20.0,20.0,20.0,20.0,20.0,20.0,49.0
U42408_at,20.0,20.0,162.0,20.0,20.0,20.0,20.0
U42412_at,20.0,3804.0,287.0,868.0,1711.0,1289.0,1723.0
U43030_at,2231.0,617.0,1367.0,1150.0,1359.0,1689.0,2861.0
U43077_at,1036.0,2873.0,2085.0,3676.0,2715.0,3144.0,3418.0
U43083_at,20.0,1271.0,449.0,19.0,843.0,202.0,492.0
U43142_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U43148_at,8350.0,6626.0,2805.0,4104.0,2179.0,2509.0,3964.0
U43177_at,921.0,2920.0,567.0,1228.0,1131.0,1549.0,1321.0
U43185_s_at,5016.0,2090.0,772.0,1870.0,553.0,1403.0,1057.0
U43189_s_at,2193.0,773.0,379.0,561.0,521.0,383.0,1424.0
U43203_s_at,4454.0,1029.0,257.0,635.0,562.0,20.0,568.0
U43279_at,590.0,115.0,128.0,175.0,473.0,20.0,120.0
U43286_at,20.0,203.0,996.0,989.0,179.0,245.0,445.0
U43292_at,20.0,1499.0,20.0,20.0,20.0,19.0,20.0
U43318_at,132.0,20.0,20.0,91.0,62.0,20.0,861.0
U43328_at,20.0,41.0,15.0,20.0,35.0,102.0,76.0
U43374_at,20.0,624.0,314.0,310.0,519.0,604.0,314.0
U43408_at,20.0,20.0,107.0,20.0,678.0,20.0,564.0
U43431_at,20.0,420.0,419.0,231.0,1703.0,902.0,2383.0
U43519_at,20.0,981.0,740.0,202.0,398.0,160.0,540.0
U43522_at,1496.0,20.0,650.0,676.0,536.0,585.0,141.0
U43527_at,5388.0,2416.0,875.0,648.0,2093.0,1399.0,1974.0
U43586_at,3527.0,101.0,338.0,397.0,1214.0,317.0,862.0
U43653_at,1274.0,20.0,20.0,20.0,20.0,20.0,93.0
U43672_at,591.0,209.0,20.0,180.0,20.0,20.0,138.0
U43747_s_at,20.0,729.0,98.0,388.0,209.0,575.0,1250.0
U43753_cds2_at,2905.0,428.0,132.0,76.0,20.0,20.0,363.0
U43843_at,20.0,20.0,464.0,997.0,697.0,832.0,1185.0
U43885_at,421.0,990.0,45.0,20.0,228.0,206.0,292.0
U43899_at,20.0,273.0,596.0,576.0,303.0,329.0,858.0
U43901_rna1_s_at,22143.0,16457.0,21078.0,19743.0,33228.0,34032.0,24831.0
U43916_s_at,20.0,11.0,20.0,58.0,367.0,20.0,20.0
U43923_at,4550.0,2011.0,2575.0,2313.0,1824.0,2707.0,2693.0
U43944_at,20.0,726.0,1160.0,312.0,1120.0,842.0,571.0
U43959_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U43965_at,11580.0,8200.0,3172.0,4282.0,3314.0,5359.0,6962.0
U44059_at,2962.0,3945.0,1014.0,799.0,3225.0,2014.0,2311.0
U44060_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U44103_at,20.0,981.0,200.0,593.0,408.0,775.0,20.0
U44105_at,20.0,20.0,25.0,20.0,87.0,20.0,61.0
U44111_at,1071.0,444.0,249.0,552.0,118.0,340.0,454.0
U44378_at,473.0,205.0,88.0,20.0,163.0,366.0,20.0
U44429_at,673.0,20.0,20.0,8.0,20.0,14.0,20.0
U44754_at,906.0,673.0,485.0,483.0,659.0,354.0,480.0
U44755_at,20.0,3919.0,1742.0,2604.0,2722.0,2310.0,2387.0
U44772_at,2983.0,3519.0,2432.0,4073.0,1840.0,1581.0,1492.0
U44799_s_at,20.0,163.0,148.0,237.0,226.0,143.0,561.0
U44839_at,62804.0,31525.0,18135.0,20001.0,26330.0,18930.0,25361.0
U44848_at,1133.0,972.0,99.0,135.0,232.0,20.0,20.0
U44975_at,182.0,1319.0,713.0,3007.0,20.0,1016.0,3728.0
U45255_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U45285_at,3872.0,20.0,903.0,391.0,1255.0,1307.0,3024.0
U45328_s_at,1551.0,3861.0,1177.0,2750.0,20.0,2649.0,20.0
U45448_s_at,3747.0,312.0,169.0,79.0,1696.0,335.0,2207.0
U45878_s_at,20.0,1261.0,207.0,431.0,144.0,389.0,1375.0
U45880_at,20.0,167.0,20.0,20.0,170.0,20.0,532.0
U45955_at,5702.0,14295.0,11418.0,11925.0,10138.0,14038.0,26243.0
U45973_at,10226.0,1861.0,1962.0,2602.0,3684.0,1804.0,3590.0
U45974_at,4284.0,2855.0,1972.0,3599.0,2352.0,2627.0,3811.0
U45975_at,10231.0,7874.0,3522.0,3903.0,4305.0,2870.0,4798.0
